%time,field.time_from_start,field.base.pose.position.x,field.base.pose.position.y,field.base.pose.position.z,field.base.pose.orientation.x,field.base.pose.orientation.y,field.base.pose.orientation.z,field.base.pose.orientation.w,field.base.twist.linear.x,field.base.twist.linear.y,field.base.twist.linear.z,field.base.twist.angular.x,field.base.twist.angular.y,field.base.twist.angular.z,field.base.accel.linear.x,field.base.accel.linear.y,field.base.accel.linear.z,field.base.accel.angular.x,field.base.accel.angular.y,field.base.accel.angular.z,field.ee_motion0.pos.x,field.ee_motion0.pos.y,field.ee_motion0.pos.z,field.ee_motion0.vel.x,field.ee_motion0.vel.y,field.ee_motion0.vel.z,field.ee_motion0.acc.x,field.ee_motion0.acc.y,field.ee_motion0.acc.z,field.ee_motion1.pos.x,field.ee_motion1.pos.y,field.ee_motion1.pos.z,field.ee_motion1.vel.x,field.ee_motion1.vel.y,field.ee_motion1.vel.z,field.ee_motion1.acc.x,field.ee_motion1.acc.y,field.ee_motion1.acc.z,field.ee_motion2.pos.x,field.ee_motion2.pos.y,field.ee_motion2.pos.z,field.ee_motion2.vel.x,field.ee_motion2.vel.y,field.ee_motion2.vel.z,field.ee_motion2.acc.x,field.ee_motion2.acc.y,field.ee_motion2.acc.z,field.ee_motion3.pos.x,field.ee_motion3.pos.y,field.ee_motion3.pos.z,field.ee_motion3.vel.x,field.ee_motion3.vel.y,field.ee_motion3.vel.z,field.ee_motion3.acc.x,field.ee_motion3.acc.y,field.ee_motion3.acc.z,field.ee_forces0.x,field.ee_forces0.y,field.ee_forces0.z,field.ee_forces1.x,field.ee_forces1.y,field.ee_forces1.z,field.ee_forces2.x,field.ee_forces2.y,field.ee_forces2.z,field.ee_forces3.x,field.ee_forces3.y,field.ee_forces3.z,field.ee_contact0,field.ee_contact1,field.ee_contact2,field.ee_contact3
6455001000,6455000000,4.545095129865534,-0.09854497396557228,0.5937882517331019,-0.01799939339413691,-0.046185796675717636,-0.08283578634795932,0.9953296572106086,1.033208562648545,0.20561490029878582,-0.7394908101617133,-0.17981029036086676,0.09620054635639892,0.3542467015158803,-5.8026369262164685,-2.6686430123902696,1.7574257652779939,4.7232612821120075,14.723222495162338,4.994430415210534,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.837172482380597,-0.43595256469477334,0.026811145240528148,2.1298491416473793,-0.2691567214020928,-1.6046018515321765,-47.67732879786374,6.025156078368507,31.55087843578019,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.362407308494207,-0.3720186936367387,0.018695349266335544,3.0049246277693555,-0.05643361313824326,-1.1188851422897925,-67.26616298323235,1.2632838059313778,22.00035421514248,-392.93628282541545,10.040740163709415,695.0594426165324,0.0,0.0,0.0,-53.80375721553687,-334.57619671031784,349.1481153541791,0.0,0.0,0.0,1,0,1,0
6457501000,6457500000,4.547659953041791,-0.09803931083868156,0.5919453076327449,-0.018206920604356507,-0.046069237524800716,-0.08237467460241345,0.9953695526688249,1.0186249921838169,0.19890221134495023,-0.7347487556852865,-0.1682461332134637,0.13323021476555966,0.36665147003408877,-5.862603740127124,-2.7007786974370025,2.0351404172321166,4.528529595691598,14.895166075472348,4.929905255378724,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.8423436533514455,-0.43660606423007603,0.022902374568597617,2.0053035427194343,-0.2534174446566303,-1.520759701294609,-51.959150344441554,6.566265317995137,35.522841754239025,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3697031205312475,-0.3721557117270492,0.01596977256002355,2.829207892634206,-0.05313358685349982,-1.0604222057620452,-73.30722512481428,1.3767372218620075,24.76999500703107,-378.30349450462654,1.7934046400379202,689.8274710134599,0.0,0.0,0.0,-59.23782183453264,-336.835043426697,358.5630738929923,0.0,0.0,0.0,1,0,1,0
6460001000,6460000000,4.55018813999375,-0.09755052529910847,0.5901150797931249,-0.018403479624756296,-0.045905456466322686,-0.08189800879213867,0.9954128375504319,1.00390362247509,0.1921146540778005,-0.7293204950687048,-0.1571652719280758,0.1706496360699616,0.3788988645026985,-5.9128763214155455,-2.7285376630415312,2.3063906774017857,4.33664276031355,15.035020933317007,4.868543946954822,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.8471900796326395,-0.4372185246071409,0.01921562165763388,1.870053389925138,-0.236325394812113,-1.4269876427609605,-56.24097189101634,7.107374557621382,39.494805072695044,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.376540762411252,-0.37228412520972304,0.013399008322507455,2.6383885021452373,-0.049549927028932364,-0.9950351672546227,-79.34828726639189,1.4901906377925564,27.5396357989177,-361.18485293148757,-6.851887363809243,681.8836246912314,0.0,0.0,0.0,-65.01956000212446,-337.74893261420937,367.3594337263594,0.0,0.0,0.0,1,0,1,0
6462501000,6462500000,4.552679376517782,-0.09707879084038801,0.5882992635283683,-0.01858969110747428,-0.04569407063822515,-0.08140593005284727,0.995459466701316,0.9890686891039198,0.18526317029594225,-0.7232221892914296,-0.14656045431312853,0.20837856030039903,0.39099688774743424,-5.953454670081737,-2.7519199092038553,2.5711765457870017,4.147714344622604,15.142764906111587,4.810419990843772,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.851684999839518,-0.4377865638932209,0.015775711278372018,1.7240986832643008,-0.21788057186851695,-1.3232856759310963,-60.522793437594174,7.648483797248014,43.46676839115386,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.382882477495846,-0.37240322500091066,0.01100036680873287,2.4324664563021763,-0.045682633664535705,-0.922724026767431,-85.38934940797382,1.6036440537231857,30.30927659080629,-343.8404236117039,-14.645850055366747,673.8332378624384,0.0,0.0,0.0,-71.15960876985892,-337.2416794015428,375.4895488133782,0.0,0.0,0.0,1,0,1,0
6465001000,6465000000,4.555133408999204,-0.09662425360155869,0.5864995137501516,-0.018766157274074432,-0.045434795480157934,-0.08089857118935206,0.9955093831202005,0.9741444276518617,0.17835870179798097,-0.7164699993329215,-0.1364241329320619,0.24633668482774598,0.40295371815956527,-5.984338786125693,-2.7709254359239743,2.829498022387767,3.9618669531092903,15.218378023783393,4.755600236629085,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.855801652587408,-0.4383068001555678,0.01260746820155731,1.5674394227371282,-0.1980829758258681,-1.2096538008051647,-64.80461498416895,8.189593036874259,47.43873170960988,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.388690509146637,-0.37251230201676255,0.008791158273652566,2.2114417551053114,-0.04153170676031537,-0.8434887843005732,-91.43041154955144,1.7170974696537347,33.07891738269292,-326.41614391224863,-21.578223598067776,665.7920077454369,0.0,0.0,0.0,-77.66860518929958,-335.23709891738497,382.9057731131704,0.0,0.0,0.0,1,0,1,0
6467501000,6467500000,4.557550044412292,-0.09618703236716254,0.5847174449677045,-0.018933461646439633,-0.045127444795414924,-0.08037605661065098,0.995562518016845,0.9591550737004717,0.17141219038252206,-0.7090800861726422,-0.1267484426826779,0.2844436598114666,0.4147776923300159,-6.005528669547417,-2.785554243201889,3.081355107204077,3.7792320918752678,15.261842483616535,4.704144303307078,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.859513276491649,-0.43877585146143444,0.009735717197925514,1.4000756083433972,-0.17693260668413802,-1.0860920173830024,-69.08643653074677,8.73070227650089,51.4106950280687,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3939271007252465,-0.3726106471734291,0.006788692972212601,1.9753143985543336,-0.037097146316265456,-0.7573294398539345,-97.47147369113334,1.830550885584364,35.84855817458151,-308.97077117397606,-27.688505575692474,657.773470143234,0.0,0.0,0.0,-84.557186311992,-331.6590062904278,389.5604605848363,0.0,0.0,0.0,1,0,1,0
6470001000,6470000000,4.559929150320275,-0.09576721856724503,0.5829546312878066,-0.019092168762746317,-0.04477193081002876,-0.0798385022846962,0.9956187909317569,0.9441248628313053,0.16443457784817117,-0.7010686107900524,-0.11752517870554041,0.3226190935932434,0.42647728631628423,-6.017024320346908,-2.7958063310376007,3.326747800235934,3.5999500394412145,15.273142631521354,4.656104064779991,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.86279311016757,-0.43919033587807277,0.0071852830382213295,1.2220072400833484,-0.1544294644433576,-0.9526003256647879,-73.36825807732154,9.271811516127135,55.382658346524735,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.398554495593283,-0.37269755138706073,0.005010281159365221,1.7240843866495812,-0.03237895233239235,-0.6642459934276421,-103.51253583271095,1.9440043015149124,38.61819896646813,-291.56306273774055,-33.016193572020995,649.7911608588364,0.0,0.0,0.0,-91.8359891895008,-326.43121664935484,395.405965187495,0.0,0.0,0.0,1,0,1,0
6472501000,6472500000,4.562270654875335,-0.09536487627735513,0.5812126064147893,-0.01924282387896643,-0.04436826422911096,-0.07928601571445268,0.9956781099183543,0.9290780306259177,0.15743680599353368,-0.6924517341646136,-0.10874577461012541,0.360782558051925,0.43806109570393237,-6.018825738524166,-2.8016816994311067,3.5656761014833376,3.4241697215866544,15.2522649498349,4.611523200005292,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.865614392230511,-0.43954687147273547,0.004980990493181264,1.0332343179567252,-0.1305735491034944,-0.8091787256503284,-77.65007962389936,9.812920755753767,59.354621664983554,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.402534937112367,-0.3727723055738079,0.0034732330900571623,1.4577517193906875,-0.0273771248086892,-0.5642384450215596,-109.55359797429286,2.0574577174455415,41.38783975835673,-274.2517759443966,-37.60078517083349,641.8586156952515,0.0,0.0,0.0,-99.51565087337039,-319.4775451228628,400.3946408802493,0.0,0.0,0.0,1,0,1,0
6475001000,6475000000,4.564574546818609,-0.0949800422185453,0.5794928636505357,-0.01938595265629554,-0.04391655429044875,-0.07871869593659862,0.9957403717882003,0.9140388126658647,0.15042981661721527,-0.6832456172757866,-0.10040128100970239,0.3988535939362122,0.4495378146241908,-6.010932924079193,-2.8031803483824094,3.7981400109462884,3.2520485894050846,15.199198051722846,4.570436807728374,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.867950361295799,-0.43984207631267436,0.0031476643335494325,0.8337568419638703,-0.10536486066459128,-0.655827217339886,-81.93190117047263,10.35402999537982,63.32658498343814,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.405830668644109,-0.37283420064982103,0.002194859019239881,1.176316396778038,-0.022091663745163193,-0.4573067946358309,-115.5946601158705,2.17091113337609,44.15748055024335,-257.09566813479853,-41.481777955910104,633.9893704554862,0.0,0.0,0.0,-107.60680841516658,-310.72180683962983,404.478841622216,0.0,0.0,0.0,1,0,1,0
6477501000,6477500000,4.566840875480188,-0.09461272575737151,0.5777968558944798,-0.019522060834859925,-0.043417008815295574,-0.07813663354396587,0.9958054624195976,0.8990314445327022,0.14342455151782132,-0.6734664211030329,-0.09248234435772126,0.4367517161916465,0.4609162138890778,-5.993345877011992,-2.800302277891507,4.0241395286247865,3.0837524999612227,15.113932682217175,4.532871085757662,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.869774255978775,-0.4400725684651424,0.0017101293300623988,0.6235748121043585,-0.07880339912659473,-0.4925458007331329,-86.21372271705044,10.895139235006448,67.29854830189699,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.4084039335501295,-0.37288252753125056,0.0011924692018609462,0.8797784188112363,-0.01652256914180686,-0.34345104227030365,-121.6357222574524,2.2843645493067193,46.927121342131954,-240.1534966498007,-44.698669511030985,626.1969609425477,0.0,0.0,0.0,-116.12009886643264,-300.0878169283583,407.61092137250034,0.0,0.0,0.0,1,0,1,0
6480001000,6480000000,4.569069750779115,-0.09426290890589314,0.576125995643607,-0.01965163389401176,-0.04286993425621783,-0.07753991073256963,0.9958732571295147,0.8840801618079854,0.1364319524939574,-0.6631303066258132,-0.08497918607974173,0.4743964192984839,0.47220511840537327,-5.966064597322553,-2.7930474879584004,4.243674654518831,2.919455599148674,14.996461725888194,4.498843074774087,4.881642414838214,0.13194417201719155,-1.9267962559523515e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.871059314894767,-0.44023496599739154,0.0006932102534632778,0.40268822837856,-0.05088916448955161,-0.3193344758303569,-90.49554426362522,11.436248474632697,71.27051162035299,4.315688656890756,0.2149950075540479,-1.8446077192168676e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.410216975192038,-0.3729165771342469,0.0004833738928710085,0.5681377854906948,-0.010669840998628027,-0.22267118792513863,-127.67678439903004,2.3978179652372686,49.696762134018584,-223.48401883025755,-47.29095741997628,618.4949229594428,0.0,0.0,0.0,-125.0661592787355,-287.4993905177214,409.74323409021656,0.0,0.0,0.0,1,0,1,0
